2019-03-04 14:42:43;2617;0;   0.0;   0.0; 0.0;00
2019-03-04 14:42:43;2625;0;   0.0;   0.0; 0.0;00
2019-03-04 14:42:43;2632;0;   0.0;   0.0; 0.0;00
2019-03-04 14:42:44;2638;0;   0.0;   0.0; 0.0;00
2019-03-04 14:42:44;2650;0;   0.0;   0.0; 0.0;00
2019-03-04 14:42:44;2657;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:44;2666;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:45;2675;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:45;2682;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:45;2691;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:46;2697;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:46;2707;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:46;2716;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:46;2723;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:47;2729;0;   0.0;   0.0; 0.0;03
2019-03-04 14:42:47;2737;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:47;2744;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:47;2751;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:48;2757;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:48;2765;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:48;2772;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:48;2779;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:49;2786;0;   0.0;   0.0;18.2;03
2019-03-04 14:42:49;2794;0;  96.9;  96.3;18.2;03
2019-03-04 14:42:49;2795;0;  96.9;  96.3;18.2;03
2019-03-04 14:42:49;2801;0;  96.9;  96.3;18.2;03
2019-03-04 14:42:49;2808;0;  96.9;  96.3;18.2;03
2019-03-04 14:42:50;2814;0;  96.9;  96.3;18.2;03
2019-03-04 14:42:50;2824;0; 104.0; 103.8;18.2;03
2019-03-04 14:42:50;2833;0; 104.0; 103.8;18.2;03
2019-03-04 14:42:50;2841;0; 104.0; 103.8;18.2;03
2019-03-04 14:42:51;2848;0; 104.0; 103.8;18.2;03
2019-03-04 14:42:51;2855;0; 110.5; 111.9;18.2;03
2019-03-04 14:42:51;2862;0; 110.5; 111.9;18.2;03
2019-03-04 14:42:51;2869;0; 110.5; 111.9;18.2;03
2019-03-04 14:42:52;2876;0; 110.5; 111.9;18.2;03
2019-03-04 14:42:52;2883;0; 109.8; 105.6;18.2;03
2019-03-04 14:42:52;2890;0; 109.8; 105.6;18.2;03
2019-03-04 14:42:52;2897;0; 109.8; 105.6;18.2;03
2019-03-04 14:42:53;2903;0; 109.8; 105.6;18.2;03
2019-03-04 14:42:53;2910;0; 109.8; 105.6;18.2;03
2019-03-04 14:42:53;2917;0; 109.7; 102.9;18.2;03
2019-03-04 14:42:53;2925;0; 109.7; 102.9;18.2;03
2019-03-04 14:42:54;2931;0; 109.7; 102.9;18.2;03
2019-03-04 14:42:54;2938;0; 109.7; 102.9;18.2;03
2019-03-04 14:42:54;2945;0; 109.4; 102.9;18.2;03
2019-03-04 14:42:54;2953;0; 109.4; 102.9;18.2;03
2019-03-04 14:42:55;2959;0; 109.4; 102.9;18.2;03
2019-03-04 14:42:55;2967;0; 109.4; 102.9;18.2;03
2019-03-04 14:42:55;2974;0; 109.2; 102.9;18.2;03
2019-03-04 14:42:55;2981;0; 109.2; 102.9;18.2;03
2019-03-04 14:42:56;2987;0; 109.2; 102.9;18.2;03
2019-03-04 14:42:56;2996;0; 109.2; 102.9;18.2;03
2019-03-04 14:42:56;3004;0; 108.5; 102.9;18.2;03
2019-03-04 14:42:56;3011;0; 108.5; 102.9;18.2;03
2019-03-04 14:42:57;3017;0; 108.5; 102.9;18.2;03
2019-03-04 14:42:57;3025;0; 108.5; 102.9;18.2;03
2019-03-04 14:42:57;3033;0; 108.2;  94.5;18.2;03
2019-03-04 14:42:57;3040;0; 108.2;  94.5;18.2;03
2019-03-04 14:42:58;3046;0; 108.2;  94.5;18.2;03
2019-03-04 14:42:58;3054;0; 108.2;  94.5;18.2;03
2019-03-04 14:42:58;3061;0; 108.0;  93.3;18.2;03
2019-03-04 14:42:58;3069;0; 108.0;  93.3;18.2;03
2019-03-04 14:42:59;3075;0; 108.0;  93.3;18.2;03
2019-03-04 14:42:59;3083;0; 108.0;  93.3;18.2;03
2019-03-04 14:42:59;3090;0; 107.3;  93.3;18.2;03
2019-03-04 14:42:59;3097;0; 107.3;  93.3;18.2;03
2019-03-04 14:43:00;3103;0; 107.3;  93.3;18.2;03
2019-03-04 14:43:00;3112;0; 107.3;  93.3;18.2;03
2019-03-04 14:43:00;3119;0; 107.2;  91.0;18.2;03
2019-03-04 14:43:00;3126;0; 107.2;  91.0;18.2;03
2019-03-04 14:43:01;3132;0; 107.2;  91.0;18.2;03
2019-03-04 14:43:01;3141;0; 107.2;  91.0;18.2;03
2019-03-04 14:43:01;3148;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:01;3155;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:02;3161;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:02;3169;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:02;3176;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:02;3177;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:02;3183;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:03;3190;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:03;3198;0; 107.7;  91.0;18.2;03
2019-03-04 14:43:03;3205;0; 108.7;  89.5;18.2;03
2019-03-04 14:43:03;3213;0; 108.7;  89.5;18.2;03
2019-03-04 14:43:04;3219;0; 108.7;  89.5;18.2;03
2019-03-04 14:43:04;3227;0; 108.7;  89.5;18.2;03
2019-03-04 14:43:04;3234;0; 108.6;  88.9;18.2;03
2019-03-04 14:43:04;3241;0; 108.6;  88.9;18.2;03
2019-03-04 14:43:05;3248;0; 108.6;  88.9;18.2;03
2019-03-04 14:43:05;3256;0; 108.6;  88.9;18.2;03
2019-03-04 14:43:05;3263;0; 109.6;  89.9;18.2;03
2019-03-04 14:43:05;3270;0; 109.6;  89.9;18.2;03
2019-03-04 14:43:06;3277;0; 109.6;  89.9;18.2;03
2019-03-04 14:43:06;3286;0; 109.6;  89.9;18.2;03
2019-03-04 14:43:06;3293;0; 109.6;  88.9;18.2;03
2019-03-04 14:43:06;3293;0; 109.6;  88.9;18.2;03
2019-03-04 14:43:06;3300;0; 109.6;  88.9;18.2;03
2019-03-04 14:43:07;3306;0; 109.6;  88.9;18.2;03
2019-03-04 14:43:07;3315;0; 109.6;  88.9;18.2;03
2019-03-04 14:43:07;3322;0; 110.4;  91.4;18.2;03
2019-03-04 14:43:07;3329;0; 110.4;  91.4;18.2;03
